date,content,subject,summary
"Mon, 25 Apr 2022 16:09:35 +0000","Le plat le plus rapide du monde fait son retour !

C’est (encore) déjà prêt !

En télétravail et pas le temps de cuisiner ?
Frichti à la rescousse ! On s’occupe de tout.
Au menu, lasagnes, hachis parmentier, gratin dauphinois ou fondant au chocolat et plein d'autres plats faits maison à partager !
Quelques minutes au four, et c’est déjà l’heure de passer à table !
On vous dit bon appétit 😋

La cuisine, c’est (vraiment) facile avec Frichti !
Jusqu'à vendredi, profitez de 12€ offerts sur les plats à partager Frichti Everyday dès 15€ d'achat avec le code* :
",NOUVEAU RECORD POUR FRICHTI 🥇?,Une newsletter de Frichti concernant un nouvel plat qui est le plat le plus rapide du monde et qui est déjà prêt. Il y a plusieurs plats à choisir et le code de 12€ offerts est dispon
"Wed,  6 Jan 2021 09:04:38 +0000","Un ticket à gratter gagnant dans chaque galette

Gagnez jusqu’à 2 mois de courses, soit 400€ offerts

Cette année, celui qui trouvera la fève aura le droit de gratter le ticket sur la boîte et remportera le lot associé. Le plus beau, c’est que tous les tickets sont gagnants ! Alors, quel cadeau se cache derrière le vôtre ?
",Top à la galette 💰?,"Une newsletter de Frichti concernant les tickets à gratter cachés dans les galettes des rois. Tous les tickets sont gagnants, avec comme lots des bons d'achat."
"Tue, 23 Mar 2021 16:49:45 +0000","Des recettes faciles et savoureuses

Cuisinez des plats asiatiques, c’est facile

Qui a dit que la cuisine asiatique c’était compliqué ?
En 1 clic, tout est dans votre panier. En 15 min on vous livre. Et en 10 minutes vous avez préparé vos plats sautés ou en sauce !

Retrouvez 3 Magic Kits signés Vincent Boccara du restaurant Goku Asian Canteen !
",L’Asie en 10 minutes?,Une newsletter de Frichti concernant la cuisine asiatique. Elle contient trois recettes faciles à faire.
"Sun, 14 Nov 2021 16:09:51 +0000","20€ de courses délicieuses offertes

Cette semaine, italiano rime avec promo 🤌 🇮🇹

Découvrez le programme plein de soleil et très gourmand qu’on vous a concocté pour notre premier rendez-vous : c’est 20€ sur vos courses, rien que ça !

Respirez l’air de l’Italie, celui d’un Spritz bien frais ou d’une burrata crémeuse.
Profitez aussi de produits à prix cassés et de week-ends encore plus fous.
Quand on a des voisins aussi talentueux, c’est important de partager.

Ce n’est qu’un arrivederci !
",[FRIGO VIDE] Vous rentrez de week-end ? On remplit votre frigo 💰?,Une newsletter de Frichti concernant une promotion pour l'Italie. Les clients peuvent bénéficier de 20 euros de réduction sur leurs courses. La promotion inclut également des produits à prix réduits et des week
"Fri, 10 Jun 2022 17:19:32 +0000","En exclusivité, ce week-end seulement ! 

C’est pas de la tarte de trouver le dessert parfait !

Mais on l’a fait !
Pour briller à votre repas de famille du week-end ou votre dîner entre potes du samedi soir, on vous a déniché des pépites.
Des tartes Tartelettes à la pâte sablée parfaite pur beurre et fleur de sel croustillante, à partager. Une avec un confit de fraise, des fraises françaises et une chantilly à la vanille. Une autre avec un confit de framboise et une chantilly pistache intense. Quantités ultra limitées !

Et si vous voulez mettre la main à la pâte, découvrez nos kits recettes* de desserts complètement gourmands !
En ce moment, profitez de 20€ offerts sur votre 1ère commande avec le code",SAVE THE DATE ! Des tartes à partager Tartelettes arrivent demain 🥧?,Une newsletter de Frichti concernant leur promotion exclusive de tartes Tartelettes pour ce week-end seulement.
"Fri, 10 Jun 2022 16:44:37 +0000","En exclusivité, ce week-end seulement ! 

C’est pas de la tarte de trouver le dessert parfait !

Mais on l’a fait !
Pour briller à votre repas de famille du week-end ou votre dîner entre potes du samedi soir, on vous a déniché des pépites.
Des tartes Tartelettes à la pâte sablée parfaite pur beurre et fleur de sel croustillante, à partager. Une avec un confit de fraise, des fraises françaises et une chantilly à la vanille. Une autre avec un confit de framboise et une chantilly pistache intense. Quantités ultra limitées !

Et si vous voulez mettre la main à la pâte, découvrez nos kits recettes* de desserts complètement gourmands !
En ce moment, profitez de 15€ offerts sur les kits recettes dès 40€ d'achat avec le code",SAVE THE DATE ! Des tartes à partager Tartelettes arrivent demain 🥧?,Une newsletter de Frichti concernant une promotion pour les tartelettes.
"Mon, 19 Dec 2022 17:19:46 +0000","C'est maintenant !

Vous ne savez pas quoi offrir à Noël ? Nos VP* vont vous sauver !

Visez juste en offrant du champ’ : on a 2 magnums à vous proposer de chez Maison Huiban, Blanc de Noirs ou Brut, vous allez forcément trouver LE cadeau parfait. 🥂

Et qui dit champagne dit caviar
! En plus, notre caviar Beluga d'exception est à seulement 23,50€. À ce prix là, c'est cadeau !

On a aussi de belles truffes noires mélanosporum qui sauront magnifier et parfumer tous les plats d'hiver maison !

Enfin, offrez notre cœur de saumon fumé au bois de hêtre par la maison Berjac à Nantes et salé à la main au sel de Guérande. À consommer cru, en tranches, à l'apéritif ou en entrée !

Et vous recevez vos cadeaux (à prix mini) en quelques minutes ! Oui oui, on concurrence le père Noël. 🎁
Je fais mes courses 

Cœur de saumon fumé origine Écosse
Maison Berjac
","⚡ Ventes Privées : caviar, saumon, champagne !?","Une newsletter de Frichti concernant les produits en promotion à offrir pour Noël. Parmi les produits, il y a du champagne, du caviar, des truffes noires et du saumon fumé."
"Thu, 29 Sep 2022 16:39:35 +0000","Mais pas pour très longtemps… ⏰ 

Les meilleurs produits au meilleur prix ! 🔥

BREAKING NEWS :

Plus de 40 produits en megaaa promo* et en quantités limitées ! GO, GO, GOOOO !

Apéro de dernière minute ? 🍾
Chez nous, 2 Brooklyn Defender IPA = 3 (on vous offre une bière en gros)

Rien à manger pour ce soir ? 🤔
Ça tombe bien la soupe carotte curry coco bio est en promoooo !

On se refait une beauté ? 💖
Bah oui parce qu’on a -34% sur le soin contour des yeux Avril !

La liste est longue donc on s’arrête là mais vous avez déjà 3 bonnes raisons d’aller voir toutes les promos sur Frichti ! 👇

PS : Premier arrivé, premier servi !
",🤑 Les Frichti Deals sont de retour !?,"Une newsletter de Frichti concernant leurs ""Frichti Deals"" qui consistent en une variété de produits en promotion avec des quantités limitées. Les promotions incluent des articles de nourriture et de beauté."
"Wed, 16 Sep 2020 08:24:55 +0000","Préparés le matin même pour vous. 

*Offre valable une fois par personne, dans la limite des 150 premières personnes qui répondent. Le bun sera offert via un bon d'achat communiqué par mail.

","Bun-a, Bun-a, pétit !?",Une newsletter de Frichti concernant une offre d'une petite partie de buns gratuits pour les 150 premières personnes à répondre. On nous communiquera ensuite par mail le bon d'achat.
"Fri, 31 Jul 2020 08:09:38 +0000","Bilan de la collecte de dons 2019/2020 pour les Restos du Cœur de Paris

Déjà 3 ans que nous travaillons main dans la main avec les Restos du Cœur de Paris pour aider ceux qui en ont besoin. Cette année, vous avez été très nombreux à donner 1€ pour offrir 1 repas. Au total, grâce à vos dons, c’est plus de 37 299 repas que nous avons pu distribuer sur l’année 2019/2020 !
Un immense merci, c’est grâce à vous que nous arrivons à aider plus de gens chaque année !

En parallèle, tout au long de l’année, nous continuons à donner, dès que c’est possible, nos invendus aux Restos du Cœur de Paris et nous offrons aux employés Frichti la possibilité d’être bénévoles pendant une journée payée, sur leur temps de travail.

Ces engagements font partie des raisons qui nous motivent au quotidien, depuis le premier jour.
Bien manger c’est bien mais manger tout court c’est mieux !

",Un grand merci pour eux ! ❤️?,"Une newsletter de Frichti concernant le bilan de leur collecte de dons en faveur des Restos du Cœur de Paris. Plus de 37 000 repas ont pu être distribués grâce aux dons, et Fr"
"Thu, 26 Jan 2023 09:45:15 +0000","3 baos entrées et un bao dessert à découvrir !

Le nouvel an lunaire est arrivé ! 🧧

Et ça tombe bien parce qu'avec Bao Family on a choisi de vous régaler.
Découvrez leurs délicieux duos de Baos, spécialité chinoise incontournable afin de fêter le Nouvel An Lunaire comme il se doit.

Au menu 3 sortes de baos à découvrir absolument.
Le Shanghai Style, composé de porc, de ciboule et de gingembre, un grand classique à tester ! Ensuite, le Charsiu composé de porc braisé dans sa sauce barbecue. Il est juste dingue ! Et le dernier, le Charsiu veggie composé d’haché végétal et d’aubergine. Très surprenant !

Et en dessert ? Un Bao Chocolat Noir composé d’une ganache au chocolat noir ! La base.

Et qui d'autre que la Bao Family pour vous faire déguster cette merveille 100% faite maison, de la pâte à la farce, en passant par le pliage par un maître Bao ! ✨

On prend les paris que vous allez bao'coup aimer. 🤩
À moi les Baos ! 

Baos Shanghai Classic
Bao Family
",Nouvel An Lunaire : Retrouvez Bao Family sur Frichti ! 🥟?,"Une newsletter de Frichti concernant les Baos de Bao Family pour le nouvel an lunaire. Les baos sont composés de porc, de ciboule et de gingembre, de porc braisé dans sa sauce barbecue"
"Wed,  4 Aug 2021 17:19:50 +0000","On fusionne notre Kitchen & Market

Hello ,

On a une nouvelle super importante à vous communiquer : on a décidé de fusionner nos 2 catégories Kitchen et Market.

Tous vos produits préférés (supermarché & plats cuisinés) en 1 seule et même commande !

🤔 Pourquoi ?
Pour vous faciliter vos courses !
Plus besoin de se demander si nos pâtes fraîches sont rangées sur Kitchen ou Market.
Plus besoin de choisir entre nos coquillettes à la crème de truffe trop bonnes ou de l'essuie-tout pour essuyer les dégâts.
Vous avez désormais accès à tous nos produits où que vous soyez !

:scintillements:  Comment ça marche ?
1. Connectez-vous à votre adresse habituelle.
2. Remplissez votre panier avec des plats cuisinés maison et de courses super fraîches.
3. Et hop, c’est livré en 15 min.

💌 Venez vite le découvrir !
On vous offre 10€ pour faire le plein de bonnes choses avec le code*
",Vos courses et plats maison réunis 🍐 🍫 🍝?,"Une newsletter de Frichti concernant une nouvelle fusion de deux de leur catégories, Kitchen & Market. Les clients ont accès à tous les produits sur le site web avec un panier, et la livraison est en"
"Wed,  4 Aug 2021 16:09:34 +0000","On fusionne notre Kitchen & Market

Hello ,

On a une nouvelle super importante à vous communiquer : on a décidé de fusionner nos 2 catégories Kitchen et Market.

Tous vos produits préférés (supermarché & plats cuisinés) en 1 seule et même commande !

🤔 Pourquoi ?
Pour vous faciliter vos courses !
Plus besoin de se demander si nos pâtes fraîches sont rangées sur Kitchen ou Market.
Plus besoin de choisir entre nos coquillettes à la crème de truffe trop bonnes ou de l'essuie-tout pour essuyer les dégâts.
Vous avez désormais accès à tous nos produits où que vous soyez !

:scintillements:  Comment ça marche ?
1. Connectez-vous à votre adresse habituelle.
2. Remplissez votre panier avec des plats cuisinés maison et de courses super fraîches.
3. Et hop, c’est livré en 15 min.

💌 Venez vite le découvrir !
On vous offre 10€ pour faire le plein de bonnes choses avec le code*
",Vos courses et plats maison réunis 🍐 🍫 🍝?,"Une newsletter de Frichti concernant la fusion de leurs deux catégories de produits, les courses et les plats maison. Ils expliquent que cela a été fait pour simplifier l'expérience utilisateur"
"Mon, 21 Jun 2021 09:09:40 +0000","Premier arrêt : Bruxelles

Premier arrêt : Bruxelles

Le 29 juin, on ouvre à Bruxelles !
Après Paris, Lyon, Bordeaux et Lille, on est super contents de proposer très bientôt nos courses super fraîches et nos plats cuisinés maison hors de France.

Alors, partagez votre code parrain  avec tous vos proches Bruxellois ! Chacune de leur 1ère commande c’est 10€ pour eux et 10€ pour vous.
Que tout Bruxelles s’inscrive sur notre waiting list, il y a plein de surprises qui arrivent !
",📣 ON ARRIVE EN BELGIQUE 🇧🇪?,Une newsletter de Frichti concernant l'ouverture d'une boutique à Bruxelles le 29 juin. Les internautes sont invités à partager un code parrain avec leurs proches de Bruxelles pour béné
"Mon, 21 Jun 2021 08:09:39 +0000","Premier arrêt : Bruxelles

Premier arrêt : Bruxelles

Le 29 juin, on ouvre à Bruxelles !
Après Paris, Lyon, Bordeaux et Lille, on est super contents de proposer très bientôt nos courses super fraîches et nos plats cuisinés maison hors de France.

Alors, partagez votre code parrain  avec tous vos proches Bruxellois ! Chacune de leur 1ère commande c’est 10€ pour eux et 10€ pour vous.
Que tout Bruxelles s’inscrive sur notre waiting list, il y a plein de surprises qui arrivent !
",📣 ON ARRIVE EN BELGIQUE 🇧🇪?,Une newsletter de Frichti concernant l'ouverture de leur service à Bruxelles. Le code parrain donne droit à 10 euros de réduction pour le parrain et le filleul lors de la première commande.
